id,name,category,address,district,hours,rating,chain,seats
1179fc0851b6457baafcb0400b78192c,Джардино ди Пино,пиццерия,"Москва, Зелёный проспект, 62",Восточный административный округ,"ежедневно, 12:00–23:00",4.2,0,
91975b99628a4af18900d99cd6ab906d,МоскWа,ресторан,"Москва, Суздальская улица, вл12Д",Восточный административный округ,"ежедневно, 12:00–00:00",4.3,0,
a0f6e645106b4591b98f72e0a97ad22f,Cofix,кофейня,"Москва, Зелёный проспект, 60/35",Восточный административный округ,"пн-пт 07:00–22:00; сб,вс 08:00–22:00",4.3,1,
66267bef48df4453afc42edd8290df67,Роза Ветров,"бар,паб","Москва, Сторожевая улица, 4, стр. 8",Юго-Восточный административный округ,"пн-чт 10:00–22:00; пт 10:00–23:40; сб,вс 11:00–23:40",4.4,0,
ec85fcce5d6f4191bf1ea71cb0f5b0d9,Лесное,ресторан,"Москва, Народный проспект, 17, стр. 28",Восточный административный округ,"ежедневно, 11:00–22:00",3.9,0,
f93d864c19ba41958476023495742e2f,Ресторан Мой двор,"бар,паб","Москва, улица Сталеваров, 3Л",Восточный административный округ,"пн-чт 11:00–00:00; пт,сб 11:00–02:00; вс 11:00–00:00",4.3,0,585.0
ac759fd36236406aa8c9e06fd14119cb,Пиццаменто,пиццерия,"Москва, Московский проспект, 4, стр. 2",Восточный административный округ,пн-чт 11:00–22:00; пт-вс 11:00–23:00,4.4,1,
a00e7b89025b4be0a31fcdafdd8e8b4f,Трдельникъ,быстрое питание,"Москва, Перовский парк культуры и отдыха",Восточный административный округ,"ежедневно, 10:00–18:00",4.3,1,
810b05b2e4ea4b238aa612ba853a8629,Яндекс Лавка,ресторан,"Москва, Полимерная улица, 4А",Восточный административный округ,"ежедневно, 07:00–00:00",4.2,1,
0c25da0e2ea3404595149bce78343fd1,Чайхана Баракат,кафе,"Москва, Рязанский проспект, 2к3",Юго-Восточный административный округ,"ежедневно, 09:00–00:00",4.3,1,
1ada8518d0604fe0818049f39a4cbddb,Трактир Лефортово,"бар,паб","Москва, Энергетическая улица, 22",Юго-Восточный административный округ,"ежедневно, 12:00–23:00",4.4,0,60.0
c52920dee3a6411cb5b06e2ebc048777,Кебабс,кафе,"Москва, Электродная улица, 2, стр. 32",Восточный административный округ,"ежедневно, 10:00–00:00",4.3,0,90.0
def14c2174624a77ac68795f2a166b7b,Луч,кафе,"Москва, 1-я Владимирская улица, 10Дс3",Восточный административный округ,"ежедневно, 08:00–22:00",4.7,1,
709162fd5bde4e438de026e2edce623b,Foodpoint,кафе,"Москва, Новокосинская улица, 22",Восточный административный округ,"ежедневно, 10:00–22:00",4.3,0,20.0
8e1b2af50e2443c88644574ebfa61fc1,Кафе,кафе,"Москва, Зелёный проспект, 2",Восточный административный округ,"ежедневно, 12:00–00:00",4.0,0,20.0
e46242a87c18464c89cffa5869e2e52f,Караван One,кафе,"Москва, 2-й Кабельный проезд, 1, корп. 2",Юго-Восточный административный округ,"ежедневно, 12:00–00:00",4.3,0,
4acfa9fdd5f34be292f8f818fb71fdf5,Шаурмовский,ресторан,"Москва, улица Сталеваров, 3Лс7",Восточный административный округ,"ежедневно, круглосуточно",4.4,0,
fda1b8cbb69e429caf07470f73f436db,Кофе с собой,кофейня,"Москва, улица Старый Гай, 8А",Восточный административный округ,"ежедневно, круглосуточно",5.0,1,24.0
f5957ea3fb1b474790770caf656d7a51,Пицца фабрика,пиццерия,"Москва, 1-я Владимирская улица, 14",Восточный административный округ,"ежедневно, 11:00–23:00",4.1,0,18.0
d81fb839e25d4d648308e4a7ad3f9bbe,Кафе 24 табак,быстрое питание,"Москва, 1-й проезд Перова Поля, 11А",Восточный административный округ,"ежедневно, круглосуточно",4.2,0,
6e2084aba38b4fe6b8470a88dcd5dc6e,Буханка,кофейня,"Москва, проспект Будённого, 51, корп. 4",Восточный административный округ,"ежедневно, 08:00–22:00",4.4,1,
2ad3ddf395d24cd080e6529cdeda7ce7,Твоё кафе,пиццерия,"Москва, Энергетическая улица, 14, корп. 1",Юго-Восточный административный округ,"ежедневно, 11:00–23:00",4.5,0,28.0
072c641a26164126bc4397a194849fba,Lavash,кафе,"Москва, Салтыковская улица, 8Б",Восточный административный округ,"ежедневно, 11:00–23:00",4.4,0,
cb7ee853231049289434807527f81ec4,Домино'с Пицца,пиццерия,"Москва, 3-я Владимирская улица, 6",Восточный административный округ,"пн-чт 10:00–23:00; пт,сб 10:00–01:00; вс 10:00–23:00",4.2,1,40.0
5d606b850939486980759296365dd7fd,Pho Street,кафе,"Москва, Электродная улица, 2, стр. 32",Восточный административный округ,"ежедневно, 10:00–22:00",4.2,1,90.0
67f908506bd14071bd75a2b0988cb2fc,Столичный повар,пиццерия,"Москва, Электродная улица, 2, стр. 12",Восточный административный округ,пн-пт 09:00–18:00,4.5,0,
0bce7dffa54942adb589246ef95fdda1,Кафе,кафе,"Москва, улица Юности, 2, стр. 18",Восточный административный округ,ср-вс 10:00–17:30,3.9,0,15.0
65d6ff7550d741dc86c9d4a159b2b134,Zамания,пиццерия,"Москва, Рязанский проспект, 2, корп. 2",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",4.9,1,116.0
2ef5c7da438441af89f1cf12842727b7,Сушишоп,кафе,"Москва, 3-я Владимирская улица, 6",Восточный административный округ,"пн-чт 10:00–22:45; пт,сб 10:00–00:00; вс 10:00–22:45",4.3,0,40.0
12b933ce32304aef92239e65e7d85c6e,Чаме-Чаме,ресторан,"Москва, Рязанский проспект, 2/1к2Б",Юго-Восточный административный округ,"ежедневно, 11:00–23:00",4.3,1,
b53866a215054ae9998f27b8d158a543,Памир,кафе,"Москва, Электродная улица, 14с1",Восточный административный округ,"ежедневно, круглосуточно",4.1,0,
f4a8bbe9d994445dad84057927990cf5,Кафе Восточное,кафе,"Москва, Авиамоторная улица, 8, стр. 2",Юго-Восточный административный округ,пн-пт 09:00–18:00,4.6,0,160.0
5d9181a3267148e0b8a5b73a30d1d23d,Лесной уют,кафе,"Москва, Народный проспект, 17, стр. 24",Восточный административный округ,"ежедневно, 12:00–21:00",4.1,0,30.0
54538f2c681a465494e514602af5201d,Гараж Гриль & Кофе Тайм,кофейня,"Москва, улица Уткина, 48с4",Восточный административный округ,"ежедневно, 08:00–20:00",4.3,0,
c7b6e24f10844efd8345af52f767e71b,Locals,кофейня,"Москва, Красноказарменная улица, 14А, корп. 4",Юго-Восточный административный округ,"пн-пт 08:00–21:00; сб,вс 09:00–21:00",4.4,0,
6e8ca10a4e61463391ca9e5970448064,Cofe Fest,кофейня,"Москва, шоссе Энтузиастов, 86, стр. 6",Восточный административный округ,"пн-пт 08:00–19:00; сб,вс 09:00–17:00",4.0,0,
b6a1d6206dec4d959c546b31927ca06a,Правда Кофе,кофейня,"Москва, Электродная улица, 2, стр. 1",Восточный административный округ,"пн-пт 07:30–19:30; сб,вс 10:00–18:00",4.4,1,50.0
90ce83e1f03a4f19b1fcc4bc048a842f,Чайхона № 1,ресторан,"Москва, Городецкая улица, 5",Восточный административный округ,"пн-чт 11:00–00:00; пт,сб 11:00–02:00; вс 11:00–00:00",4.4,1,125.0
843bf7b0779646599cfa96bf1108c292,Веранда,ресторан,"Москва, парк Радуга",Восточный административный округ,"ежедневно, 11:00–22:00",3.9,1,
0344d47460a2425ab705fa93a797f657,Хуан Кофеман,кофейня,"Москва, 1-й проезд Перова Поля, 9с1",Восточный административный округ,"пн-пт 08:00–19:00; сб,вс 09:00–17:00",4.0,0,
a0db2b95829e43dc9509af8224c31817,Ресторан Паладин,ресторан,"Москва, Новокосинская улица, 11, корп. 2",Восточный административный округ,"пн-чт 12:00–00:00; пт,сб 12:00–01:00; вс 12:00–00:00",4.2,0,190.0
0e186273e50f43578ae03e50a2a54e7e,Шаурма энд Пипл,ресторан,"Москва, Электродная улица, 2, стр. 32",Восточный административный округ,"ежедневно, 10:00–22:00",4.2,0,90.0
1165133d92bb4da08cd506b8497220b8,Кафе аутентичной грузинской кухни Мадиани,ресторан,"Москва, Нижегородская улица, 80к1",Юго-Восточный административный округ,"ежедневно, 12:00–23:00",4.3,0,
accb136c1aab4ee29f90f7df840e8f0a,Атмосфера,кафе,"Москва, 2-я Кабельная улица, 10",Юго-Восточный административный округ,"пн-чт 13:00–01:00; пт,сб 15:00–05:00; вс 13:00–01:00",4.3,0,250.0
cfa223de32294b84bfbcf4e6edd493f0,Sugarbey,ресторан,"Москва, Красноказарменная улица, 23",Юго-Восточный административный округ,"пн-пт 09:00–23:00; сб,вс 11:00–23:00",4.4,0,0.0
52991cb6edb948449232b67f9786e2a6,Самарканд Сити,ресторан,"Москва, шоссе Энтузиастов, 20",Юго-Восточный административный округ,"ежедневно, круглосуточно",4.2,1,190.0
7915d2976dd8485cbd814988d5638bd8,Зарайский дворик,"бар,паб","Москва, Зарайская улица, 33, корп. 2",Юго-Восточный административный округ,пн-чт 12:00–00:00; пт-вс 12:00–02:00,4.1,0,44.0
cc119188f053473b9ced0c1485c50b76,Поминальная трапеза,кафе,"Москва, Суздальская улица, вл12Д",Восточный административный округ,"ежедневно, 10:00–23:00",4.8,1,
c5b48bb41a6f4cff845dd40c7864d028,Самарканд,кафе,"Москва, Новогиреевская улица, 10к1",Восточный административный округ,"ежедневно, 09:00–22:00",4.6,1,
8b7cbccd21b14b6cbbb045788bcfefd0,Додо Пицца,пиццерия,"Москва, улица Молостовых, 1А",Восточный административный округ,"ежедневно, 10:00–23:30",4.4,1,46.0
62c997da4b914723bd9d8075f13bd7f1,Колос,кофейня,"Москва, Вольная улица, 28/4к1",Восточный административный округ,"пн-пт 08:00–21:00; сб,вс 09:00–21:00",3.9,0,
ef607ec3a3364fec834ac5b2b3ac91e2,Восточная кухня,быстрое питание,"Москва, Федеративный проспект, 16к1",Восточный административный округ,"ежедневно, 09:00–00:00",3.3,1,
e8a3c7c9742e480092608c938846a97d,Чайхана-24,кафе,"Москва, шоссе Энтузиастов, 64",Восточный административный округ,"ежедневно, круглосуточно",3.8,1,25.0
12d5704aaab0460bb36a1d7c601c4933,Манга Рамен Суши бар,кафе,"Москва, Красноказарменная улица, 19",Юго-Восточный административный округ,"ежедневно, 12:00–22:00",4.5,0,30.0
264c468ba7d74a74bf0c8c56c0272ca2,Пончики! Выпекаем на месте,булочная,"Москва, Новокосинская улица, 35",Восточный административный округ,"ежедневно, 08:00–22:00",4.3,1,4.0
2f2400d3315f49ea965668cdd3f2c341,De Village,кафе,"Москва, Восточный административный округ, район Измайлово",Восточный административный округ,"ежедневно, 11:00–21:00",4.1,0,
77673a196a9f4c64b42912ecd02dfc95,Air Coffee,кофейня,"Москва, шоссе Энтузиастов, 24/43",Юго-Восточный административный округ,"пн-пт 07:00–21:00; сб,вс 08:00–21:00",4.4,1,
abc582700fe440c0b970a4acc4e5254a,Теремок,ресторан,"Москва, Саянская улица, 9",Восточный административный округ,"ежедневно, 09:00–22:00",4.6,1,
1ed0d238c7714d04b69db8180ac15898,Будни,кафе,"Москва, Подъёмная улица, 14, стр. 1",Юго-Восточный административный округ,"ежедневно, 09:00–20:00",4.3,0,60.0
473f020bee0d40f285929bd5cf356b3a,Ноокат,кафе,"Москва, Электродный проезд, 16",Восточный административный округ,"ежедневно, 12:00–16:00",4.2,0,7.0
9b7a9af75a9541738bfbf82ed7db44fb,Pizza Wine,ресторан,"Москва, Рязанский проспект, 2/1к2А",Юго-Восточный административный округ,вт-вс 12:00–23:00,4.2,0,
99f2cd1273ab4884bf498b5039f602ab,О! Суши,кафе,"Москва, Электродная улица, 2, стр. 32",Восточный административный округ,"ежедневно, 11:00–23:00",4.3,0,90.0
0404de53bc0342fcb17fb1a08cd6cfbc,На Углях,кафе,"Москва, 5-я Кабельная улица, 8",Юго-Восточный административный округ,"ежедневно, 09:00–21:00",4.3,0,
171cde7979644101bd78b2e3c4e428b6,Фудкорт Onegog,кафе,"Москва, Электродная улица, 2, стр. 32",Восточный административный округ,"пн-чт 11:00–22:00; пт,сб 11:00–00:00; вс 11:00–22:00",4.3,0,90.0
d884f3bc4aa94f0aa5ea704ea86caffc,Кафе,кафе,"Москва, 2-я улица Энтузиастов, 3",Восточный административный округ,пн-пт 08:00–16:00,4.1,0,
ce76777b684a4b309c9f71fe13d1ee22,Pho Bo,кафе,"Москва, Вешняковская улица, 12",Восточный административный округ,"ежедневно, 09:00–20:00",4.1,1,
8e7bbe5ac0134fbfbf0fff1ed3ed8ae7,Семетей,кафе,"Москва, Зелёный проспект, 8Б",Восточный административный округ,"ежедневно, круглосуточно",4.9,0,0.0
6075d5fb69c54ef59071ea14f4f5cde1,Fry’d,быстрое питание,"Москва, 2-й Вольный переулок, 11",Восточный административный округ,"ежедневно, 10:00–22:00",3.9,1,
a24d1296d91d44f196685417236b26fa,Тануки,ресторан,"Москва, Новокосинская улица, 36",Восточный административный округ,"пн-чт 11:30–00:00; пт,сб 11:30–05:00; вс 11:30–00:00",4.3,1,190.0
f305dbd115854e9e83225352c6f5d556,Cofix,кофейня,"Москва, шоссе Энтузиастов, 31",Восточный административный округ,"пн-пт 07:00–23:00; сб,вс 08:00–22:00",4.2,1,70.0
6bfc8c20dcd64a448bf6da89539b8929,Котлет. Нет,кафе,"Москва, Боровая улица, 10, корп. 1",Юго-Восточный административный округ,"пн-пт 09:00–21:00; сб,вс 11:00–20:00",4.2,0,
3b200531dd8a4d168ba65b1f628c6f63,Ням-Ням,столовая,"Москва, Авиамоторная улица, 55, корп. 5",Юго-Восточный административный округ,пн-пт 08:00–19:00,4.4,0,130.0
d82e172bcb3443399219525b61236ab6,Cubby,кофейня,"Москва, Авиамоторная улица, 28/6",Юго-Восточный административный округ,"ежедневно, 08:00–20:00",4.2,0,15.0
f75747b42ec7427b9b35bc3592959307,Буханка,булочная,"Москва, Вольная улица, 28/4к2",Восточный административный округ,"ежедневно, 07:00–22:00",4.2,1,
9877644d79c847ee90d469ca194626b3,Столовая,столовая,"Москва, Кетчерская улица, 13с2",Восточный административный округ,пн-пт 08:00–17:30; сб 09:00–16:30,4.1,0,
f35d2d08a80745e3864ac9b76079bbe5,Папан,булочная,"Москва, Новокосинская улица, 47",Восточный административный округ,"ежедневно, 09:00–21:30",4.6,0,19.0
f07e5460dbc94df59facaff685efcfd5,Самсахона,быстрое питание,"Москва, Свободный проспект, 33А",Восточный административный округ,"ежедневно, 08:00–23:00",4.0,0,220.0
a630863e49994afdbe33331740060a42,Шоколадница,кофейня,"Москва, Зелёный проспект, 5/12с2",Восточный административный округ,"ежедневно, круглосуточно",4.1,1,
2380ac7eb3c94baaae1eb732eabfa1f8,Кафе,кафе,"Москва, шоссе Энтузиастов, с2",Восточный административный округ,,4.4,0,
31b3241b06c84789a42f38697adcd8a6,Кафе,кафе,"Москва, Терлецкий лесопарк",Восточный административный округ,"ежедневно, 10:00–22:00",2.8,0,
9406f6cabeca46c881ef0ba2fbb666ce,Поляна парк кафе,кафе,"Москва, Измайловский парк культуры и отдыха",Восточный административный округ,"ежедневно, 09:00–21:00",4.0,0,
e97aad45f22d46bf86212867c59aec68,Поминальные обеды,кафе,"Москва, Перовская улица, 66, корп. 4",Восточный административный округ,"ежедневно, 09:00–23:00",3.0,0,32.0
08f14cd3bb38495ba1ad6dcd3696d062,Додо Пицца,пиццерия,"Москва, Вешняковская улица, 13А",Восточный административный округ,"ежедневно, 09:00–23:00",4.3,1,
d3a2b47929ae4da6a8d3f00c3f26f38d,Пекарня Буханка,булочная,"Москва, Рязанский проспект, 2/1к5У",Юго-Восточный административный округ,"ежедневно, 08:00–22:00",4.5,1,
f8c4f65cff534db1879f090c252ee476,9 Bar Coffee,кофейня,"Москва, Боровая улица, 10к1",Юго-Восточный административный округ,"ежедневно, 08:00–22:00",4.6,1,
f4695494ae51404b88b42f49fa975a1c,Dracoffeestar,кофейня,"Москва, 2-й Вольный переулок, 11",Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 09:00–20:00",4.4,0,
2329b8d623954deea322be95c083eabe,Пончики от бабушки,кафе,"Москва, улица Сталеваров, 3Л",Восточный административный округ,"ежедневно, 09:00–22:00",4.3,0,585.0
efd4e71123874ac58a1df93c41b4e006,Яндекс Лавка,ресторан,"Москва, 2-я Владимирская улица, 10",Восточный административный округ,"ежедневно, 07:00–00:00",4.0,1,0.0
97d53b1b8d174be7941f94b28996e10d,Мастервкус,кафе,"Москва, проспект Будённого, 53, стр. 2",Восточный административный округ,"ежедневно, 10:00–19:30",4.8,0,120.0
6b9de827289c45ef9c3d20ee8c6e5a5f,Яндекс Лавка,ресторан,"Москва, улица Сталеваров, 14, корп. 1",Восточный административный округ,"ежедневно, 07:00–00:00",4.3,1,20.0
b4d54eed2c5f40bf859955a926a23214,Кебаб Хауз,кафе,"Москва, Кетчерская улица, 2Ас4",Восточный административный округ,"пн-пт 07:00–23:00; сб,вс 10:00–22:00",3.8,0,
e48c9e6629e248628bebcc55374068da,Вав,кафе,"Москва, Перовская улица, 69",Восточный административный округ,,3.3,0,
f80fb97b789a4363bb3a36d98f1773af,Кафе,кафе,"Москва, улица Юности, 2, стр. 29",Восточный административный округ,,2.7,0,
d0af7d3fb62c46d9821094a3e6816fd8,Домино'с Пицца,пиццерия,"Москва, улица Молостовых, 3А",Восточный административный округ,"ежедневно, 10:00–23:00",4.4,1,30.0
8a4fc19d7c264a09944846e194bc9c40,CofeFest,кофейня,"Москва, улица Старый Гай, 3",Восточный административный округ,пн-пт 08:00–19:00,4.1,1,
c5df4fcf601f44f992ff90a5ab05c59f,Суши Соро,пиццерия,"Москва, Новокосинская улица, 47",Восточный административный округ,"ежедневно, 10:00–22:00",4.9,0,19.0
b8b98473a302494db198cf6ab96e345d,Пипони,пиццерия,"Москва, шоссе Энтузиастов, 53",Восточный административный округ,"ежедневно, круглосуточно",4.2,1,45.0
a63e41d05bac4182945c111241908169,CofeFest,кофейня,"Москва, Новогиреевская улица, 1, стр. 4",Восточный административный округ,"пн-пт 08:00–19:00; сб,вс 09:00–15:00",3.8,1,
ad0b3c0ada904db6b675a47ca6bb984c,Ирина 554,булочная,"Москва, Электродная улица, 2, стр. 1",Восточный административный округ,"ежедневно, 09:00–20:00",4.4,0,50.0
6c92cfc52e2b4254868ebb0a1e6ddf73,Шаурма,быстрое питание,"Москва, Зелёный проспект, 79А",Восточный административный округ,"ежедневно, круглосуточно",3.8,0,40.0
304ac0c2e2ae4719bf235e638350ab25,Mr coffee,кафе,"Москва, Перовское шоссе, 21, стр. 1",Юго-Восточный административный округ,"ежедневно, круглосуточно",4.0,0,
47e0f07956024c91ab78cf44e46b8465,The Istanbul,ресторан,"Москва, Свободный проспект, 33А",Восточный административный округ,"ежедневно, круглосуточно",4.0,0,220.0
cabbe6a34a0143febb3b2b773bfda62b,Оранж,столовая,"Москва, Подъёмная улица, 12с1",Юго-Восточный административный округ,пн-пт 08:00–17:00,4.3,0,
b26b7d4c4cc24bf596188c16aa8e4f05,Пицца Грасса,пиццерия,"Москва, 2-й Вольный переулок, 11",Восточный административный округ,"пн-чт 10:00–22:00; пт 10:00–23:00; сб,вс 11:00–23:00",4.3,0,
512a028e328e47968ad98c5ad4210f8d,Gentleman Coffee,кофейня,"Москва, Смирновская улица, 25, стр. 3",Юго-Восточный административный округ,пн-пт 08:00–19:00,4.3,1,
1c77d186fa5447329b183884faddbb87,Man Gal,быстрое питание,"Москва, 2-й Вольный переулок, 11",Восточный административный округ,"ежедневно, 08:00–00:00",4.3,0,
320c6bcaf9304d0da3cfac99d72b7bc4,Зарафшон,"бар,паб","Москва, проезд Завода Серп и Молот, 5с1",Юго-Восточный административный округ,"ежедневно, круглосуточно",4.4,1,
0b8b280bdb854f7da58c9be57dff9f63,Додо Пицца,пиццерия,"Москва, Электродная улица, 2, стр. 32",Восточный административный округ,"ежедневно, 09:00–23:00",4.3,1,90.0
c8ccc23334d3428fb1eeda02124de36c,Паста гриль,кафе,"Москва, шоссе Энтузиастов, 66/1",Восточный административный округ,,3.9,0,98.0
1ae8429549dd4ea09ac8f9fff548f55a,Хинкали vs Хачапури,кафе,"Москва, проспект Будённого, 30А",Восточный административный округ,"ежедневно, 10:00–23:00",4.2,0,40.0
d811b868c4fe44f3bda200728bee4975,Шаш,кафе,"Москва, Авиамоторная улица, 4",Юго-Восточный административный округ,"ежедневно, круглосуточно",4.0,0,
8a9b760fd0694e8f92320844a5f491fd,Медиа,кафе,"Москва, Перовская улица, 66, корп. 2",Восточный административный округ,,3.7,0,
ecdad946c45340b4a4544c9ec2596167,Кафе,кафе,"Москва, 2-й проезд Перова Поля, 5",Восточный административный округ,,4.0,0,
37601d5ad4cc4009a80e2ecec1f988b5,Кафе восточной кухни,быстрое питание,"Москва, Авиамоторная улица",Юго-Восточный административный округ,,4.1,0,
6b518a4401534884be2e63d159a41dfc,One Price Coffee,кофейня,"Москва, Авиамоторная улица, 14",Юго-Восточный административный округ,"пн-пт 07:00–22:00; сб,вс 08:00–21:00",4.3,1,
b73dde11d59e435d98d3004a614a9c3f,Гости,ресторан,"Москва, шоссе Энтузиастов, 52",Восточный административный округ,"пн,вс 18:00–22:30",4.1,0,
6439ed077e1e4049a373e9b41c144f53,ИП Федорова Е. Е.,кафе,"Москва, шоссе Энтузиастов, 86, стр. 7",Восточный административный округ,,4.1,0,
ef55d6e8bef84ce2ba8349e6ea022aeb,Латте,кофейня,"Москва, улица Плеханова, 4А",Восточный административный округ,пн-пт 09:00–17:00,3.8,0,
9fb02357303a43bead0616f917cfb898,Gentleman Coffee,кофейня,"Москва, Смирновская улица, 25, стр. 10",Юго-Восточный административный округ,пн-пт 08:00–19:00,4.3,1,
5efa984d6f7c421daa27d9217c345d74,The Best Burgers,ресторан,"Москва, Электродная улица, 2, стр. 32",Восточный административный округ,"ежедневно, 10:00–22:00",4.1,1,90.0
d355bd6aaadc4bacb006347f0662e196,Дом,кафе,"Москва, улица Юности, 1",Восточный административный округ,,4.9,0,760.0
b3a18927761f4b98bbfd222bf2148270,Пипони,пиццерия,"Москва, проспект Будённого, 26, корп. 1",Восточный административный округ,"ежедневно, круглосуточно",4.2,1,20.0
db17746409ef4a52a539a4d990d5f593,Ялва,кофейня,"Москва, шоссе Энтузиастов, 62",Восточный административный округ,пн-пт 09:00–18:00; сб 08:00–15:00,4.5,0,
a0d8e9d8fe77448dadaee89c5e93c2ee,Донер Кебаб,быстрое питание,"Москва, Салтыковская улица, 25А",Восточный административный округ,"ежедневно, круглосуточно",4.1,1,
af5c73a7634041f8b8ca473dd4fe9cb3,Сити Пицца,пиццерия,"Москва, улица Сталеваров, 22к2",Восточный административный округ,"ежедневно, 10:00–23:00",4.1,1,
c2d82b221a624c73851525f77d2e462f,Just Coffee,кафе,"Москва, 2-я Синичкина улица, 9Ас10",Юго-Восточный административный округ,,4.2,0,
d3a52e8884ad4094ac48ad40667bfb71,Чайхана 5,"бар,паб","Москва, Новокосинская улица, 19, стр. 2",Восточный административный округ,"ежедневно, круглосуточно",4.2,0,190.0
633aea061d3a4040862cdc07e6d20691,Danell’o Pizza,пиццерия,"Москва, Смирновская улица, 19",Юго-Восточный административный округ,"ежедневно, 09:00–22:00",4.4,0,
ff4955d189324f32a6ae3e7d76fb32e8,Лапша & Суши,ресторан,"Москва, Суздальская улица, 12А",Восточный административный округ,"ежедневно, 11:00–21:30",4.3,0,150.0
d79bcf9a038c4d4ebc970739e74cde10,Руспыш,быстрое питание,"Москва, улица Лазо, 7, стр. 4",Восточный административный округ,"пн-пт 11:00–19:00; сб,вс 10:00–20:00",3.4,0,
b9e9fb784e1347c9854638d87e1f09e2,Домино'с Пицца,пиццерия,"Москва, Вешняковская улица, 17Б",Восточный административный округ,"ежедневно, 11:00–00:00",4.2,1,14.0
fd829c3b1d4d4c17936644492723abac,Трдельникъ,быстрое питание,"Москва, улица Лазо, 9с2",Восточный административный округ,"ежедневно, 10:00–18:00",4.9,1,
a69bab0b1a7c4281943fc5a9aa33e612,Life Food,ресторан,"Москва, Реутовская улица, 3",Восточный административный округ,"ежедневно, 10:00–22:00",4.1,1,10.0
74b6b8e7cbd84c35a797e9ee5fbb9e60,Ekspress Kafe,быстрое питание,"Москва, Свободный проспект, 33А",Восточный административный округ,"ежедневно, круглосуточно",3.4,0,220.0
4bcbb241874a4625aaf1a77d3fe9003b,ПиццаСушиВок,пиццерия,"Москва, Новокосинская улица, 20, корп. 2",Восточный административный округ,"ежедневно, круглосуточно",4.1,0,190.0
7b26e24d1ff6492f86233037e2f1054a,Руины ресторана Лето,кафе,"Москва, Измайловский парк культуры и отдыха",Восточный административный округ,,3.7,0,
ba708828922442ae8e9a41b146719884,Кафе,кафе,"Москва, Электродная улица, 11, стр. 18",Восточный административный округ,пн-чт 09:00–16:00; пт 09:00–15:00,3.5,0,
e6e956fcb6324aafa8caa0c441dbde01,Coffee FM,кофейня,"Москва, Авиамоторная улица, 10, корп. 1",Юго-Восточный административный округ,"пн-пт 08:00–21:00; сб,вс 09:00–19:00",4.3,0,190.0
9818993a8684499d8ebe76183278a40c,Домашние обеды,кафе,"Москва, 2-й проезд Перова Поля, 5",Восточный административный округ,,4.0,1,
66ddebc42f4c42e589dee96ef35e972e,Oda coffee,кофейня,"Москва, Авиамоторная улица, 22/12",Юго-Восточный административный округ,пн-пт 08:00–19:00; сб 10:00–18:00,4.1,0,
a727a94ba97b4005956fcafdf918b352,Pq Coffee&Friends,кофейня,"Москва, 5-я Кабельная улица, 2с1",Юго-Восточный административный округ,"пн-пт 10:00–21:00; сб,вс 11:00–21:00",4.1,0,
a28e8692d10d4b35980440b28bb581dd,Ням-ням,булочная,"Москва, улица Семёновский Вал, 12",Восточный административный округ,пн 08:00–23:00; вт-вс круглосуточно,4.0,0,
59c63ac7f9544ee69148f3f2ba9cbb4d,Мини-кулинария,"бар,паб","Москва, проспект Будённого, 15/2",Восточный административный округ,"ежедневно, 09:00–22:00",4.1,0,
fd32e58788c64af58d94193d6f5506bd,Drama Cafe,ресторан,"Москва, 1-я Владимирская улица, 4А",Восточный административный округ,"ежедневно, 11:00–23:00",4.4,0,
dc1652aee70b4df6854c536361e0ca1f,Домино'с Пицца,пиццерия,"Москва, Энергетическая улица, 18",Юго-Восточный административный округ,"ежедневно, 10:00–23:00",4.3,1,21.0
4b1f1247672a4bff95745a6862449f95,Lucky Bakery,булочная,"Москва, 2-й Вольный переулок, 11",Восточный административный округ,"ежедневно, 09:00–21:00",4.3,0,
e98cd77a6e294fe790db33fe16d4c614,На Смирновской,ресторан,"Москва, Смирновская улица, 25, стр. 4",Юго-Восточный административный округ,"ежедневно, 07:30–23:00",4.9,0,24.0
661297e0e9be46fd8f4918e91234daa9,Магазин кафе,кафе,"Москва, 4-я Кабельная улица, 2, стр. 1",Юго-Восточный административный округ,"ежедневно, 09:00–17:00",4.2,0,180.0
d07ba280a2e242c0a6a0bf7ae45304f3,Куда пиццу?,ресторан,"Москва, Кусковская улица, 20А",Восточный административный округ,"ежедневно, 11:00–23:25",4.2,0,90.0
ce61aad5fed04f20b01fdcf52e8db343,China Palace,ресторан,"Москва, шоссе Энтузиастов, 31М",Восточный административный округ,"ежедневно, 12:00–06:00",3.1,0,70.0
7f3cf021717142aaa8ad656f831aa708,НЖК,столовая,"Москва, Авиамоторная улица, 8с39",Юго-Восточный административный округ,пн-пт 08:00–17:00,4.3,0,
33ac5f4ddcf44958866beaa909c86dce,Чайхана Семетей,булочная,"Москва, Зелёный проспект, 8Б",Восточный административный округ,"ежедневно, круглосуточно",3.4,0,0.0
a82c7e14771a4fd28d74e9f01da49585,Вкус Востока,булочная,"Москва, Зелёный проспект, 83Б",Восточный административный округ,"ежедневно, круглосуточно",3.7,1,
d633b0862ea543d599a1aa57f697b8f4,Чайхана,кафе,"Москва, сквер имени М.И. Калинина",Юго-Восточный административный округ,"ежедневно, круглосуточно",3.9,1,
