id,price,avg_bill,middle_avg_bill,middle_coffee_cup
a93eb5ff490644208d6f82e659ea5ebd,средние,Средний счёт:250–450 ₽,350.0,
eceb95b99f4c4aaeb97ff427e7f08c46,средние,Средний счёт:350–400 ₽,375.0,
a43aaa5ca5bb4799b4ffaba7ff5f2562,низкие,Цена чашки капучино:129–179 ₽,,154.0
88019d5ac50740cd9ed0275887013f47,средние,Средний счёт:от 200 ₽,200.0,
5b95c48dc7ad42ff9f4633416ed751af,средние,Средний счёт:300–350 ₽,325.0,
ba346a6acb8446c3ab128a3d8a0f3515,,Цена чашки капучино:110–200 ₽,,155.0
5e7dc39ff64644e4b927c81867678680,средние,Средний счёт:260–400 ₽,330.0,
ed077d861ef140078e24b0abffd602ac,средние,Средний счёт:400–1000 ₽,700.0,
39665149a4a441e593e4be088b4e7fe4,выше среднего,Средний счёт:1000–1300 ₽,1150.0,
65324e7f42504537b7aa9b2431d913bd,выше среднего,Средний счёт:350–2400 ₽,1375.0,
2637c4dd3c20410bb00e84d032a94a9e,средние,Цена чашки капучино:285–310 ₽,,297.0
9ea159b19d3048efbb3ed916cf3afad2,средние,Средний счёт:1000–2000 ₽,1500.0,
0069e5b85d094f42967459aed7e77a4f,средние,Средний счёт:150–500 ₽,325.0,
0a594aa79dab4cbd8956b372a92efb07,низкие,Цена чашки капучино:110–190 ₽,,150.0
f19b4bfc08b74e9f93fb55f79918e75a,высокие,Средний счёт:1500–2500 ₽,2000.0,
e5915fd2fa294ef7ac61bc3e17f5e46f,низкие,Средний счёт:60–140 ₽,100.0,
90c69d5f23d640688704bfaea9d4e4cf,выше среднего,Средний счёт:от 1500 ₽,1500.0,
a622670e4cec4ed39728312432e6ec1e,средние,,,
fe6a81b7891f48a28ce196120370b6ab,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
81055dde034d45a2aafd68f3840ec976,средние,Цена чашки капучино:190–220 ₽,,205.0
5ad2794e049241798ea1d6d2141a3543,низкие,Средний счёт:140–160 ₽,150.0,
0b1b0bfd848449d29be7a6880012caf4,выше среднего,Средний счёт:1000–2000 ₽,1500.0,
c159ae3b77fb4718afcb5acec7e4fd91,средние,Средний счёт:750–1200 ₽,975.0,
e52a2322529e405fa9e56405bb403ff4,,Цена чашки капучино:100–180 ₽,,140.0
8ce8586978ff40d59375f65ef90757c2,высокие,Средний счёт:5000–17000 ₽,11000.0,
3ea7636c22894c6ca59f80d325ba9099,средние,Средний счёт:от 200 ₽,200.0,
94d5f62ba8244b0e947d66caec422a5b,низкие,Цена чашки капучино:98–150 ₽,,124.0
4fb7595764c64f0daed26a11bef38dc7,средние,Средний счёт:250 ₽,250.0,
d7d2332f587e4a139ebed7d23e3266de,средние,Средний счёт:от 800 ₽,800.0,
8b6e7ec1762d48dd9a1f851d5be7ffcc,средние,Средний счёт:700–1000 ₽,850.0,
9cca6595609e481597e9c2c971aae415,средние,Средний счёт:500–1000 ₽,750.0,
df119a21b0b744c2a437ae3d5815a4e1,средние,Средний счёт:120–470 ₽,295.0,
74b6ea41509c422386a2a149e167f40f,средние,Средний счёт:850–1100 ₽,975.0,
f8278b6657c04dd4ad85748b29733521,средние,Средний счёт:до 1000 ₽,1000.0,
b7dd21ff15794dd2bca103d7b6776a74,средние,Средний счёт:350 ₽,350.0,
335036cc08d14ca4ac37322e45e7c3e7,высокие,Средний счёт:1500–2000 ₽,1750.0,
974602633faf43b6af9dfaac01dd204f,высокие,Средний счёт:3500–4000 ₽,3750.0,
1d9239cabea5437aa26d8746d510a4f9,выше среднего,Средний счёт:1200–1500 ₽,1350.0,
8b39da7fd56d4d08b86981e6d42e2ea6,средние,Средний счёт:до 300 ₽,300.0,
3b18d92fd4914ee598bf97b37195036b,средние,Средний счёт:600–700 ₽,650.0,
8f8491e079fd4d4b84c88972240af7d2,,Цена чашки капучино:150–250 ₽,,200.0
3596e61c54b040faba00a57f8981ac0e,высокие,Средний счёт:от 2000 ₽,2000.0,
a8159e02e62c4403bc0cd49e02abb929,выше среднего,Средний счёт:1400–1600 ₽,1500.0,
92181caf5ad4454faf0a622c9a495cfb,средние,Средний счёт:до 1000 ₽,1000.0,
399d0a482cfa46edbbd5512798d82464,низкие,Средний счёт:300 ₽,300.0,
4f003306698b445881128e32e9007301,,Средний счёт:400–500 ₽,450.0,
c72194cdc8894f2e81c1d2ef4b2fde75,средние,Средний счёт:200–400 ₽,300.0,
924ea533883841ad80deeef71c903e66,,Средний счёт:500–700 ₽,600.0,
ab36a3d9833849758e96964d1be9d4f1,средние,Средний счёт:360–500 ₽,430.0,
8442501922ea49dcbbcd033fdb5bc8a6,,Средний счёт:100–160 ₽,130.0,
c7e335cd591943a883c4d30e39f0eab8,низкие,Средний счёт:450–600 ₽,525.0,
92b7da9df1964b6c8979c997d25a16b3,средние,Средний счёт:900–1100 ₽,1000.0,
2a39238b65d14e5ba1674754a320337c,,Средний счёт:1000–1500 ₽,1250.0,
6b9f4d25df7249b08bf0280741959c24,средние,Средний счёт:800 ₽,800.0,
c7bcc46dccb5485ea0fbfc2cbfc7680a,средние,Цена чашки капучино:140–200 ₽,,170.0
4a95a79ca2b94c65bebb3c6fbdd6550c,,Цена чашки капучино:160–220 ₽,,190.0
27fbbdad23534a27af87193d5a0a78cd,средние,,,
a7713998165342a9b5ffc1695950ba21,,Средний счёт:344 ₽,344.0,
c6f5d2e2a26a423e9c2511a5100e2abf,средние,Средний счёт:400–800 ₽,600.0,
4a43088c0beb4bec9e5334e15d4b6100,средние,Средний счёт:200–300 ₽,250.0,
a00dd26db42d43db90d94e923b46809e,средние,Средний счёт:500–1000 ₽,750.0,
ce4044cf20844c2b840779d39dfa01e8,средние,Цена бокала пива:130–150 ₽,,
6059cc635c754f39b22f6a6772e01640,средние,Цена чашки капучино:60–180 ₽,,120.0
d7d55bab412c4f72a43ad643ba1bbf02,средние,Средний счёт:250 ₽,250.0,
89434ea4e34f4728af675946d261bab3,,Средний счёт:от 500 ₽,500.0,
25e7cb9bfe154d7a9253e4473b896686,средние,Средний счёт:350 ₽,350.0,
92cb4cc2db164f0683317e7dcdcbed28,средние,Средний счёт:от 500 ₽,500.0,
3242fc6508d5456b847dbdae914e7af5,,Цена чашки капучино:от 60 ₽,,60.0
805efc9404d54c8388ac63835c9e0209,средние,,,
892261a807a447e4afbb75bec68029e6,,Средний счёт:250–350 ₽,300.0,
87d2d392a79842089b5116471290eee0,,Средний счёт:от 549 ₽,549.0,
caee0813302748d1a3c74ad102e7be06,средние,Средний счёт:600–700 ₽,650.0,
eb0b13e37c5a4859b8cc2566e4d31e1d,средние,Средний счёт:от 300 ₽,300.0,
8dc93bc6ef1f4b209a950fd7f84bf24c,,Средний счёт:150–220 ₽,185.0,
4a059abbf7524a5faf6f5bd3b92cbfa3,,Средний счёт:от 500 ₽,500.0,
e5c98086db624272866ea494d85fc112,средние,Средний счёт:100–700 ₽,400.0,
c50cf1f4ada04f4182065583ce726773,средние,Цена чашки капучино:140–200 ₽,,170.0
8f26012b44034e77aca21b083d7b811c,средние,Средний счёт:700–1100 ₽,900.0,
33fc55c305f5414497d5d60cf03cbff1,высокие,Средний счёт:1500–2500 ₽,2000.0,
09ea8bc99b5046e2ae94497b57f1e086,низкие,Цена чашки капучино:140–200 ₽,,170.0
2b7faaecd98d4f3f9be81e5a45937e25,низкие,Цена чашки капучино:99–169 ₽,,134.0
6b8ea12f6e0343d8b33791d2809ed9ea,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
836cd5248c2d4707bfd7decd9f1569f1,низкие,Цена чашки капучино:99–180 ₽,,139.0
4857fed53c6a45c6a815926db074c0da,средние,Средний счёт:1000–1200 ₽,1100.0,
2c23c40cea8347208a2de8d751f56e12,средние,Средний счёт:900–1000 ₽,950.0,
1a7b211ed45c4962a2a090a14a73f082,средние,Средний счёт:300–400 ₽,350.0,
fef7d35ce5cc481399ba7dd9ee909708,средние,Средний счёт:700–1300 ₽,1000.0,
5f2a789be78949f59f94cf1876e75a15,выше среднего,Средний счёт:1500 ₽,1500.0,
7c39dd4db2704c9086d7b99d3816efd7,средние,Средний счёт:300–400 ₽,350.0,
f831b8a6ac6246188525dca6d10e7ff0,,Средний счёт:1500–2000 ₽,1750.0,
aa92b749f1f54829b63f72c4490a25ba,средние,,,
af9b6ae94f1840ffbb40333f67ce3dd2,средние,Средний счёт:120–370 ₽,245.0,
bb67531fc8e448a5a418e286a89eefec,средние,Средний счёт:200–400 ₽,300.0,
910038c47e0c4f429821e80b9965d8bb,высокие,Средний счёт:2500–3000 ₽,2750.0,
883bb13557824bba9e0037bbcb232cd0,средние,Средний счёт:300–1500 ₽,900.0,
61ef1a9a4f1648f3b8477f60adb5ce2c,средние,Средний счёт:1500–2000 ₽,1750.0,
15f9d68a451e45a48b70e3f68e046418,высокие,Средний счёт:1500–2000 ₽,1750.0,
742d90db17c841c7ac831d2d4db7f1ab,средние,Средний счёт:500–700 ₽,600.0,
f7f30b9e0195418b993c87c66599cb4a,выше среднего,,,
3e38c3a522a847bd9a67b50eac752398,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
71216e5994b646b39a4caf456965cc2f,средние,Средний счёт:800–1000 ₽,900.0,
dd3302d2d08a46369d7319ae3ca496d1,высокие,Средний счёт:от 1800 ₽,1800.0,
b5972783d23443dabcb16f6f7761466e,средние,Средний счёт:1000 ₽,1000.0,
bb8ef318f78a46c28baf2d16b1fd3824,средние,Средний счёт:600–700 ₽,650.0,
f5b326d28c974eb7bb7fe33e8ac7754f,,Средний счёт:750–1000 ₽,875.0,
292fe6ade6524d8fbed994f32abc9db1,средние,Средний счёт:500–700 ₽,600.0,
1a60f316093c4de1b1e5c614178b57a6,,Средний счёт:200–350 ₽,275.0,
354ed962fcdf46e1b1538b9bc4e361dd,средние,Средний счёт:1000 ₽,1000.0,
39d90d6576064f5a863ea4d89fce0350,средние,Средний счёт:700–1500 ₽,1100.0,
f88e7151435e4590a523c5bcc0cb23c5,,Средний счёт:199–450 ₽,324.0,
cb21b492431544a7a882d64e41c9ad09,средние,Средний счёт:500 ₽,500.0,
2053d5e27ceb433aa519206658d4f111,средние,Средний счёт:300–500 ₽,400.0,
5a0a6096cf1e47f182ee9f86880f4a36,,Цена чашки капучино:285–289 ₽,,287.0
b5b306c7701b4308a9d7ac5cd088ffa8,средние,Средний счёт:300–500 ₽,400.0,
e876677d3a3848a29eb48da31bd3f18f,низкие,Цена чашки капучино:90–160 ₽,,125.0
2b7dc2c8da9842fe8bd8aec0269ecd2d,,Средний счёт:480 ₽,480.0,
16755297caf4482b8b20157dad1eacac,средние,Средний счёт:390–1000 ₽,695.0,
e893ea01e5374975a625ca5808a34631,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
f924bec58ab44f60aaa35a1ba733cffb,средние,Средний счёт:400–600 ₽,500.0,
5d041223a4ce4995b02385e9cec18468,средние,Средний счёт:до 1000 ₽,1000.0,
638c2e4b159c4f29ab852f797f174e42,средние,Средний счёт:от 500 ₽,500.0,
cfab004826824e5e8d38578e8cc02cce,,Средний счёт:от 500 ₽,500.0,
0670da31749043f9bef1a4cba608a68a,средние,Средний счёт:800–1000 ₽,900.0,
24e9216655f644ce857dc3b7efd7778d,низкие,Средний счёт:150–200 ₽,175.0,
a7f511cd22d54b4da6b2207d5d7582d8,средние,Цена чашки капучино:200–250 ₽,,225.0
e393675aa5b44675afef5ea44339e8e2,средние,Средний счёт:1000–1200 ₽,1100.0,
b3b6f04d7d0541e1b550e7f420582730,высокие,Средний счёт:1800 ₽,1800.0,
8b518f3c804b4ff9af8fbc3456130835,,Средний счёт:250–350 ₽,300.0,
a0fc7798d74a4bbf9d9f1e7d5a65fef9,,Средний счёт:200–400 ₽,300.0,
43a00972b8f94425921f342fdbdd64f0,выше среднего,Средний счёт:1000–2000 ₽,1500.0,
f8543ff1f32a45dd96ad0c373a296c54,средние,Цена чашки капучино:210–250 ₽,,230.0
7ef3c9899757458289b236e6073f1141,средние,Цена чашки капучино:от 200 ₽,,200.0
c557ca65ee3643d6b5a0e9f7989c6c39,средние,Средний счёт:600–700 ₽,650.0,
5a94dd3e04294c08b45d46cc2035e573,средние,Средний счёт:700–800 ₽,750.0,
4e3df43921ab490dbf3f609f5513046e,низкие,Средний счёт:100–180 ₽,140.0,
b97e9554373c4bd9925bab91e89fa946,средние,Средний счёт:500 ₽,500.0,
d559ba55149f4bbcae22fb25fd28ab60,средние,Цена чашки капучино:200–275 ₽,,237.0
3dde18f0abe24287b5de038b35098c6b,,Цена чашки капучино:239–274 ₽,,256.0
7e5a1fecf72941c794e6937a3f61ca0c,средние,Средний счёт:200 ₽,200.0,
94bfb58bd70b49b186da2e4a1221c5a7,средние,,,
e41568a4896949c68d48045902aba540,средние,Средний счёт:200–300 ₽,250.0,
99e860ec9dcf45cb97f184507dc08251,средние,Средний счёт:200–400 ₽,300.0,
c0a5bebab2374195898d6a843c259246,,Цена чашки капучино:230–350 ₽,,290.0
9c51283f193f4ffbbf7a4cd928a16ff9,средние,Средний счёт:100–423 ₽,261.0,
e8de456a2e0546a6a9e183c51eb62ad5,средние,Средний счёт:400–500 ₽,450.0,
b05f3ba829c7454abfb4ca98106c850d,средние,Средний счёт:500 ₽,500.0,
c7076d909baf4543896f4e4a5c3ef293,выше среднего,Средний счёт:400–2500 ₽,1450.0,
735494d7cb534ee3857d7fefce99311a,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
add8ae8a43e646ceabdbe3bc49ad5b30,средние,Средний счёт:350–450 ₽,400.0,
ed7309296d3e4cfd9d117d90e2daa9d8,средние,Цена чашки капучино:239–269 ₽,,254.0
8be9178366fb4a82b1f8b0022c977f09,,Цена чашки капучино:100–179 ₽,,139.0
1194320658104fc59a03a5d165086708,,Средний счёт:300–400 ₽,350.0,
24de9b5a8912436ab9b5c9b2288e1cdc,средние,,,
83533cbe864c4fa09cbc9d6db0eef7f5,средние,Средний счёт:300–350 ₽,325.0,
1babdb74e31d46e88201be074e04c3ba,,Цена чашки капучино:90–100 ₽,,95.0
0f60a97188464bd5878f9165d56896f7,средние,Средний счёт:300–350 ₽,325.0,
772bf9724ec04b81b1c9ab6066b01368,средние,Средний счёт:400 ₽,400.0,
06e993464763467e92a8e478dd7ec74b,,Средний счёт:150–200 ₽,175.0,
c5a8233717514e7c99698cd0f2f59e40,выше среднего,Средний счёт:800–1500 ₽,1150.0,
062f01ad1e634ca594db7032eac16f7a,средние,Цена чашки капучино:140–220 ₽,,180.0
9461b575106b4c1c86bfe0d3d1ef9077,средние,,,
69f89cc3e2f04f0aa3586717dbd3ced5,средние,Средний счёт:300 ₽,300.0,
4935ece0597c44d29a11d9b055633faa,средние,,,
167d9d5dd5df482cb1bd8f285587f689,средние,Средний счёт:750–900 ₽,825.0,
4ac2b3d23dcb444e85dc8a5404faa23a,средние,Цена чашки капучино:239–274 ₽,,256.0
ade328da77f140f7ade1495ca6a35078,,Цена чашки капучино:249–309 ₽,,279.0
5ae90e35afa44795bc0e35037772c1dc,средние,Цена бокала пива:220–350 ₽,,
c41087ffd44147bb8ed210cf472e7c36,высокие,Средний счёт:3000 ₽,3000.0,
961fbac94bac4d339fbbb41b3c30a251,выше среднего,Средний счёт:800–2000 ₽,1400.0,
506e171f492146a3a4da43dfa7c8b0fc,низкие,Средний счёт:160–200 ₽,180.0,
f078f73313b24149bd1181506805bfcd,средние,Средний счёт:400–800 ₽,600.0,
02efdd61f695432abe4fdbf938be437b,,Средний счёт:500–600 ₽,550.0,
6c5417a7296d45558c2231503e30063a,выше среднего,Средний счёт:1000–2000 ₽,1500.0,
7528c76fb5c64e6f94a41751456e4baa,,Цена чашки капучино:140–200 ₽,,170.0
9bea8278a9a04f1abdeaf4bfb21e15d8,средние,Средний счёт:500–800 ₽,650.0,
bec93a157e3b42f5ae2d1a584004ca26,выше среднего,Средний счёт:250–500 ₽,375.0,
a893d797f25042e7851f97288d8df383,средние,Средний счёт:700–1000 ₽,850.0,
3d9b722d35fb4affa4cb06fa8d2535c9,средние,Средний счёт:600–900 ₽,750.0,
35aa84a6e92749ceb14f689bd21d76ed,,Цена чашки капучино:от 60 ₽,,60.0
7019614ca74f4e65ba772b9b725f01b5,средние,Средний счёт:300 ₽,300.0,
203cae5b0e8e490aa8c03971ccfcf1c2,,Средний счёт:404 ₽,404.0,
13cc8d70c37c4d6480a13defbd615d3a,,Средний счёт:200–300 ₽,250.0,
52e572bf946d4b6bb3f0027ef25af1d0,средние,Средний счёт:150–300 ₽,225.0,
7c985177a8c3452b86db0a1b69a6f192,средние,Средний счёт:200–500 ₽,350.0,
ca1e1b5671db412080f140a2cd04ee61,,Средний счёт:300–700 ₽,500.0,
83f83702cf834ff7906a69a5d196b71f,средние,Средний счёт:170–300 ₽,235.0,
afdd0e82ea064824958c34caab812933,средние,Средний счёт:от 350 ₽,350.0,
d10e7cd5368140a09bcea33fd4a33962,,Средний счёт:366 ₽,366.0,
9caae9610b2c4450b66222cef6bad88e,средние,Средний счёт:500–1000 ₽,750.0,
